,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60
367,000001.SZ,20180706,8.3844,8.55,8.2286,8.4331,8.3747,0.0583999999999989,0.6973,988282.69,852071.526,8.4039,1025112.706,9.201,974164.012,10.162,983338.7185
368,000001.SZ,20180709,8.4623,8.7934,8.4526,8.7934,8.4331,0.3603000000000005,4.2725,1409954.6,1255007.609,8.4857,1043999.6,9.1479,989692.751,10.1165,971905.121
369,000001.SZ,20180710,8.7837,8.7837,8.6571,8.7447,8.7934,-0.04870000000000019,-0.5538,896862.02,803038.965,8.5461,968404.29,9.0963,998467.103,10.0753,967300.685
370,000001.SZ,20180711,8.5305,8.5987,8.4526,8.55,8.7447,-0.1946999999999992,-2.2265,851296.7,744765.824,8.5792,996432.956,9.034,995366.902,10.03,959818.0305
371,000001.SZ,20180712,8.5104,8.8765,8.4906,8.7874,8.5499,0.2375000000000007,2.7778,1140492.31,1008658.828,8.6617,1057377.664,8.9889,1025862.302,9.9963,955041.6888
372,000001.SZ,20180713,8.827,8.8468,8.7281,8.7874,8.7874,0.0,0.0,603378.21,535401.175,8.7326,980396.768,8.9379,1012711.612,9.9608,943399.797
373,000001.SZ,20180716,8.7577,8.8072,8.5994,8.639,8.7874,-0.14840000000000053,-1.6888,689845.58,603427.713,8.7017,836374.964,8.8747,984768.497,9.9182,930299.8012
374,000001.SZ,20180717,8.6489,8.6588,8.5697,8.6291,8.639,-0.00990000000000002,-0.1146,375356.33,326396.994,8.6786,732073.826,8.8256,925242.59,9.8758,922403.5428
375,000001.SZ,20180718,8.6588,8.7577,8.5994,8.6093,8.6291,-0.01980000000000004,-0.2295,525152.77,460697.377,8.6904,666845.04,8.7735,913318.363,9.8351,915177.9113
376,000001.SZ,20180719,8.6588,8.7182,8.5994,8.639,8.6093,0.02970000000000006,0.345,461372.39,403674.308,8.6608,531021.056,8.7254,894383.444,9.7913,905029.2953
377,000001.SZ,20180720,8.639,9.1041,8.5202,9.015,8.639,0.3760000000000012,4.3524,1754277.4,1576843.937,8.7063,761200.894,8.6965,949206.3885,9.7491,909915.6053
378,000001.SZ,20180723,8.9458,9.3515,8.9062,9.3218,9.015,0.3067999999999991,3.4032,1781688.26,1646028.021,8.8428,979569.43,8.702,978530.1715,9.7149,927438.9683
379,000001.SZ,20180724,9.2921,9.49,9.2327,9.302,9.3218,-0.01980000000000004,-0.2124,1425894.16,1348746.826,8.9774,1189676.996,8.7114,993617.0325,9.6845,936633.2725
380,000001.SZ,20180725,9.3416,9.3713,9.2327,9.2822,9.302,-0.01980000000000004,-0.2129,614122.81,575752.176,9.112,1207471.004,8.7329,972066.039,9.6632,901705.3913
381,000001.SZ,20180726,9.302,9.3812,9.114,9.1536,9.2822,-0.12859999999999872,-1.3854,833358.15,778429.753,9.2149,1281868.156,8.7563,958195.745,9.6391,895752.6408
382,000001.SZ,20180727,9.2031,9.2624,9.0843,9.1536,9.1536,0.0,0.0,515126.03,477527.419,9.2426,1034037.882,8.7713,950187.0625,9.6172,882982.1485
383,000001.SZ,20180730,9.2228,9.3911,9.1635,9.2921,9.1536,0.13849999999999874,1.5131,706385.97,661767.547,9.2367,818977.424,8.8167,919730.3545,9.5987,882913.4227
384,000001.SZ,20180731,9.2723,9.3911,9.1536,9.3218,9.2921,0.02970000000000006,0.3196,720150.8,674484.65,9.2407,677828.752,8.8607,891995.966,9.5787,878677.4415
385,000001.SZ,20180801,9.3218,9.401,9.015,9.0546,9.3218,-0.267199999999999,-2.8664,814081.68,759282.229,9.1951,717820.526,8.8942,897142.3815,9.5509,869357.0415
386,000001.SZ,20180802,9.0348,9.0546,8.7874,8.8468,9.0546,-0.20780000000000065,-2.295,931401.28,839272.254,9.1338,737429.152,8.9178,901924.007,9.5203,874419.4607
387,000001.SZ,20180803,8.8369,9.0051,8.8171,8.8171,8.8468,-0.02970000000000006,-0.3357,476546.62,428641.526,9.0665,729713.27,8.937,876337.2035,9.4885,873149.6397
388,000001.SZ,20180806,8.8468,9.015,8.7973,8.8468,8.8171,0.02970000000000006,0.3368,554010.08,497906.686,8.9774,699238.092,8.9397,833539.9775,9.4573,869510.3133
389,000001.SZ,20180807,8.8666,9.0744,8.7874,9.0744,8.8468,0.2276000000000007,2.5727,690423.19,624359.656,8.9279,693292.57,8.9561,823218.036,9.4271,863695.7472
390,000001.SZ,20180808,9.0645,9.0645,8.9458,8.9557,9.0744,-0.11870000000000047,-1.3081,578953.16,527526.989,8.9082,646266.866,8.9764,809600.859,9.3959,862190.6092
391,000001.SZ,20180809,8.9458,9.2525,8.926,9.1932,8.9557,0.23749999999999893,2.6519,806783.77,746469.808,8.9774,621343.364,8.9967,792915.432,9.3722,863730.9707
392,000001.SZ,20180810,9.2031,9.2228,9.0645,9.1338,9.1932,-0.05939999999999834,-0.6461,424168.36,391366.341,9.0408,610867.712,9.014,783954.9395,9.3488,861025.537
393,000001.SZ,20180813,9.0249,9.0645,8.8072,8.9557,9.1338,-0.1781000000000006,-1.9499,818491.12,736947.79,9.0626,663763.92,9.0299,790387.2165,9.3202,865027.3095
394,000001.SZ,20180814,8.9359,8.9458,8.8468,8.9062,8.9557,-0.0495000000000001,-0.5527,430240.36,386334.617,9.0289,611727.354,9.0437,793131.418,9.2909,859472.4227
